room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
5990221,30642769,Entire home/apt,Santa Maria Maior,37,5,4,2,115
5990317,10058743,Entire home/apt,MisericÌ_rdia,33,4.5,5,1,69
5990329,6925599,Entire home/apt,SÌ£o Vicente,39,4.5,4,2,49
5990539,21675656,Private room,Alvalade,16,4.5,1,1,21
5995561,2764994,Entire home/apt,Penha de FranÌ¤a,12,4.5,4,2,69
5995787,387186,Entire home/apt,Santa Maria Maior,117,5,4,2,75
5996378,5847348,Entire home/apt,MisericÌ_rdia,66,5,6,3,162
5996493,9628233,Private room,Estrela,6,4.5,2,1,68
5999001,24485176,Entire home/apt,MisericÌ_rdia,72,4.5,4,1,64
6000517,20641460,Private room,Estrela,39,5,2,1,32
6001819,2808039,Entire home/apt,Santa Maria Maior,58,5,3,1,58
6003628,31164218,Private room,Beato,16,5,4,1,29
6004059,20225857,Entire home/apt,MisericÌ_rdia,23,5,16,10,519
6005013,2383059,Entire home/apt,MisericÌ_rdia,55,4.5,6,2,71
6007430,624278,Entire home/apt,SÌ£o Vicente,57,4.5,4,1,64
6010016,21019651,Entire home/apt,Santa Maria Maior,123,4.5,2,1,48
6010795,2595958,Private room,MisericÌ_rdia,105,5,1,1,29
6012511,31206149,Entire home/apt,Estrela,36,4.5,3,1,35
6017105,31233001,Private room,Estrela,0,0,1,1,40
6017947,2405452,Entire home/apt,MisericÌ_rdia,28,5,3,1,104
6018454,391315,Entire home/apt,Lumiar,12,4.5,6,2,93
6021991,7935318,Entire home/apt,Santa Maria Maior,105,4.5,4,2,46
6023734,3863464,Entire home/apt,SÌ£o Vicente,101,4.5,2,0,58
6025887,3953109,Entire home/apt,BelÌ©m,9,3.5,4,2,71
6026788,7665008,Entire home/apt,Santo AntÌ_nio,15,4,8,4,104
6029107,25839310,Entire home/apt,Campo de Ourique,96,4,4,0,46
6030570,30151401,Entire home/apt,Arroios,84,5,4,2,64
6031127,25973593,Entire home/apt,BelÌ©m,3,4.5,2,0,80
6038895,3953109,Entire home/apt,Santo AntÌ_nio,1,0,4,2,104
6039626,8026998,Entire home/apt,Santa Maria Maior,77,5,2,1,64
6039804,31344968,Entire home/apt,Ajuda,77,4.5,4,1,32
6040176,31347497,Entire home/apt,SÌ£o Vicente,38,4.5,6,2,79
6041358,31352532,Entire home/apt,Beato,35,4.5,2,1,58
6042544,4420701,Entire home/apt,Estrela,77,4.5,10,3,91
6043014,29064494,Entire home/apt,MisericÌ_rdia,79,4.5,2,0,58
6043173,29280967,Entire home/apt,Santo AntÌ_nio,9,4.5,2,1,122
6043416,2847833,Private room,Campo de Ourique,19,5,2,1,40
6047054,28471408,Private room,SÌ£o Vicente,26,4.5,2,1,21
6050217,26796114,Entire home/apt,SÌ£o Vicente,133,4.5,4,1,69
6060792,23780167,Private room,Avenidas Novas,23,4,2,1,29
6063661,31473310,Entire home/apt,AlcÌ¢ntara,33,4.5,4,2,69
6065286,23780167,Private room,Avenidas Novas,14,4,1,1,15
6066288,31488314,Entire home/apt,MisericÌ_rdia,59,4.5,5,2,109
6071274,31352532,Entire home/apt,Beato,10,4.5,2,0,58
6071516,31352532,Entire home/apt,Beato,15,4.5,2,1,58
6072416,2478363,Entire home/apt,BelÌ©m,1,0,3,1,64
6073391,31352532,Entire home/apt,Beato,19,4,2,1,69
6073542,31352532,Entire home/apt,Beato,20,4.5,2,1,58
6073753,31352532,Entire home/apt,Beato,39,4,2,1,58
6073971,31352532,Entire home/apt,Beato,50,4.5,2,1,58
6074202,31352532,Entire home/apt,Beato,29,4,2,1,58
6074405,31352532,Entire home/apt,Beato,2,0,2,1,58
6074525,31352532,Entire home/apt,Beato,17,4.5,2,1,58
6077451,31546132,Private room,Arroios,79,4.5,2,1,26
6077849,3844593,Entire home/apt,Santa Maria Maior,127,4.5,2,0,109
6078171,3844593,Entire home/apt,Santa Maria Maior,132,4,2,0,104
6079031,31546132,Private room,Arroios,137,4.5,2,1,29
6082555,4047048,Entire home/apt,Santo AntÌ_nio,59,5,6,2,87
6083753,21980829,Entire home/apt,MisericÌ_rdia,177,4.5,2,0,46
6084119,21980829,Entire home/apt,MisericÌ_rdia,182,4.5,3,0,58
6084233,21980829,Entire home/apt,MisericÌ_rdia,164,5,3,0,58
6084302,21980829,Entire home/apt,MisericÌ_rdia,181,5,3,0,67
6085597,16857202,Entire home/apt,Santa Maria Maior,107,5,5,2,69
6087713,31274106,Entire home/apt,Arroios,47,5,4,1,61
6089766,31603693,Private room,Santa Maria Maior,32,5,2,1,58
6089905,723715,Entire home/apt,SÌ£o Vicente,79,4.5,6,2,56
6089989,13826758,Entire home/apt,Santa Maria Maior,42,5,4,1,150
6090205,31606067,Entire home/apt,Santo AntÌ_nio,63,4.5,6,3,110
6090615,15814568,Entire home/apt,MisericÌ_rdia,3,4.5,4,0,80
6091671,31613784,Entire home/apt,Campolide,3,5,4,1,73
6096772,29033074,Entire home/apt,MisericÌ_rdia,0,0,3,1,104
6097213,31640743,Entire home/apt,MisericÌ_rdia,94,5,4,1,98
6098492,25064934,Private room,Arroios,74,4,2,1,29
6099433,22192546,Entire home/apt,MisericÌ_rdia,0,0,5,1,79
6100201,12417299,Private room,Marvila,8,4.5,2,1,68
6101344,21714387,Entire home/apt,MisericÌ_rdia,23,4.5,4,1,75
6103743,10138398,Private room,Santa Maria Maior,0,0,2,1,35
6105793,6787401,Private room,Penha de FranÌ¤a,46,4.5,2,1,44
6107079,31683196,Entire home/apt,MisericÌ_rdia,82,4.5,5,2,93
6111226,9794706,Entire home/apt,Estrela,73,4.5,2,0,36
6113609,31352532,Entire home/apt,Beato,19,4,2,1,58
6113812,31352532,Entire home/apt,Beato,21,4.5,2,1,58
6114401,31352532,Entire home/apt,Beato,21,3.5,2,1,58
6114621,31352532,Entire home/apt,Beato,3,3.5,2,1,58
6116227,20893300,Entire home/apt,Lumiar,2,0,6,1,69
6119319,29064494,Entire home/apt,Santo AntÌ_nio,32,4.5,4,1,75
6119755,11234434,Entire home/apt,Campolide,0,0,5,4,138
6120202,31181251,Entire home/apt,Beato,8,5,4,2,68
6120275,11707167,Entire home/apt,Campo de Ourique,2,0,2,1,64
6122929,14920105,Entire home/apt,MisericÌ_rdia,47,4.5,4,1,48
6126315,11821479,Entire home/apt,Santo AntÌ_nio,89,4,2,1,38
6126578,22639861,Private room,Arroios,49,5,1,1,23
6127135,31663982,Private room,Estrela,0,0,2,1,52
6127168,31663982,Private room,Estrela,3,5,4,1,64
6128009,1756107,Entire home/apt,Santa Maria Maior,32,4.5,7,3,114
6130503,31800413,Entire home/apt,Avenidas Novas,71,5,4,1,40
6130771,20893300,Entire home/apt,Lumiar,0,0,4,1,93
6131515,10821908,Entire home/apt,MisericÌ_rdia,59,4.5,4,1,58
6131594,31807204,Entire home/apt,Santa Maria Maior,110,4.5,3,0,58
6132999,5173226,Entire home/apt,MisericÌ_rdia,37,4.5,4,1,52
6133932,31820218,Entire home/apt,MisericÌ_rdia,74,4.5,4,2,46
6135961,9832379,Private room,Areeiro,0,0,3,1,29
6138258,24039534,Entire home/apt,Ajuda,27,4.5,5,3,93
6140254,1416183,Entire home/apt,Santa Maria Maior,43,5,6,3,183
6141024,31854730,Private room,Avenidas Novas,74,5,4,1,62
6142002,1756107,Entire home/apt,Estrela,4,4.5,4,1,68
6144949,31875830,Private room,Lumiar,0,0,2,1,46
6145430,30601510,Entire home/apt,SÌ£o Vicente,77,4.5,6,2,66
6157472,23669424,Entire home/apt,Parque das NaÌ¤Ìµes,21,5,3,1,91
6159010,29359245,Entire home/apt,Santo AntÌ_nio,8,5,4,1,85
6162608,8206497,Entire home/apt,Santa Maria Maior,3,5,4,1,231
6163259,12123730,Entire home/apt,Estrela,10,4.5,5,1,58
6163899,4188568,Entire home/apt,Campo de Ourique,0,0,4,2,162
6164026,21304882,Entire home/apt,Arroios,9,4.5,5,2,57
6164789,8206497,Entire home/apt,Santa Maria Maior,2,0,2,0,146
6173292,32028521,Entire home/apt,Santa Maria Maior,61,5,5,2,62
6173558,32029307,Private room,Olivais,0,0,2,1,29
6175213,32032130,Entire home/apt,Olivais,8,5,5,1,80
6179003,2174752,Entire home/apt,Santo AntÌ_nio,12,4.5,4,2,109
6181645,32063212,Entire home/apt,Santa Maria Maior,54,5,4,1,69
6182803,31854730,Private room,Avenidas Novas,69,4.5,2,1,58
6184676,31854730,Private room,Avenidas Novas,67,5,3,1,60
6185505,32083250,Entire home/apt,Santa Maria Maior,32,5,6,2,127
6189888,31854730,Private room,Avenidas Novas,74,4.5,2,1,44
6199747,23780167,Private room,Avenidas Novas,13,4,1,1,18
6200013,23780167,Private room,Avenidas Novas,9,4,1,1,16
6205026,16163425,Entire home/apt,Arroios,3,5,6,3,144
6206281,2372087,Entire home/apt,Arroios,49,4.5,14,5,231
6207611,32184037,Private room,MisericÌ_rdia,70,5,2,1,50
6208584,32194684,Private room,Arroios,63,4.5,2,1,35
6209935,5403505,Entire home/apt,Estrela,5,4,5,2,64
6213033,32216291,Entire home/apt,Santa Maria Maior,61,4.5,5,2,52
6213935,23536410,Entire home/apt,Santa Maria Maior,77,4.5,4,2,80
6214231,6065977,Entire home/apt,MisericÌ_rdia,83,5,4,1,52
6220123,32256365,Private room,Santo AntÌ_nio,39,5,2,1,47
6220332,32258740,Entire home/apt,Avenidas Novas,38,4.5,2,1,68
6222637,2595958,Private room,MisericÌ_rdia,102,5,2,1,29
6225662,32286650,Private room,Arroios,1,0,2,1,20
6230370,19905749,Entire home/apt,Santa Maria Maior,112,5,6,2,76
6232510,32338215,Entire home/apt,Avenidas Novas,6,4.5,6,2,80
6234161,1474999,Private room,Santa Maria Maior,18,5,1,1,52
6236090,32359991,Entire home/apt,Estrela,72,4.5,2,1,69
6236506,17125483,Entire home/apt,Santa Maria Maior,102,5,4,1,58
6244129,5654135,Entire home/apt,Arroios,29,4,4,1,46
6248200,32443587,Entire home/apt,SÌ£o Vicente,81,5,4,2,115
6251499,12318654,Entire home/apt,MisericÌ_rdia,35,4,4,1,68
6251776,32472133,Entire home/apt,Ajuda,23,5,2,0,58
6252070,32474085,Entire home/apt,MisericÌ_rdia,59,5,4,1,79
6252320,5691663,Entire home/apt,Santa Maria Maior,125,5,4,2,93
6256296,1420349,Entire home/apt,Avenidas Novas,14,4.5,7,4,138
6256503,2101702,Entire home/apt,Santo AntÌ_nio,136,4.5,6,2,93
6256881,32503658,Entire home/apt,Santa Maria Maior,50,4.5,6,3,123
6259697,32522408,Entire home/apt,Santa Maria Maior,83,5,4,1,80
6259702,21980829,Entire home/apt,Santa Maria Maior,180,5,5,2,102
6261754,515924,Private room,Santa Maria Maior,13,4,4,1,58
6264068,32553441,Entire home/apt,Alvalade,4,4.5,6,2,115
6265525,17638903,Private room,Arroios,3,4,2,1,42
6265673,27824644,Entire home/apt,Arroios,3,5,5,2,65
6266778,17638903,Private room,Arroios,14,4.5,2,1,39
6270017,2888403,Entire home/apt,Estrela,38,4.5,2,0,91
6270164,30424774,Entire home/apt,Santa Maria Maior,92,5,5,3,93
6270474,24485176,Entire home/apt,MisericÌ_rdia,51,4.5,5,1,46
6270530,29225407,Entire home/apt,Arroios,85,4.5,4,2,58
6270636,15925834,Private room,Avenidas Novas,0,0,2,1,64
6270872,32589468,Entire home/apt,Estrela,11,4.5,2,1,41
6273183,15262500,Entire home/apt,Parque das NaÌ¤Ìµes,34,4.5,4,2,54
6273442,14743255,Entire home/apt,SÌ£o Vicente,61,5,4,2,79
6273712,650885,Private room,Santo AntÌ_nio,10,4.5,1,1,21
6275412,19463058,Entire home/apt,Santa Maria Maior,87,4.5,4,2,58
6276068,2396258,Entire home/apt,Santa Maria Maior,27,4.5,7,3,148
6276127,32620406,Entire home/apt,Estrela,95,4.5,2,0,68
6276134,22070535,Entire home/apt,Alvalade,2,0,4,2,109
6280565,32028521,Entire home/apt,Santa Maria Maior,92,5,6,3,87
6281833,1023555,Entire home/apt,MisericÌ_rdia,0,0,2,1,150
6282719,32184037,Private room,MisericÌ_rdia,84,5,2,1,46
6286013,32664826,Entire home/apt,Santa Maria Maior,90,4.5,2,0,56
6287895,27546271,Entire home/apt,Santa Maria Maior,90,5,4,1,57
6290807,5117829,Private room,Estrela,20,5,2,1,27
6291044,32707557,Entire home/apt,MisericÌ_rdia,4,4.5,6,3,162
6291053,32707585,Entire home/apt,Arroios,18,4,6,2,93
6295148,32734762,Entire home/apt,Santa Maria Maior,13,4.5,6,2,58
6295852,20507987,Entire home/apt,Arroios,23,4.5,3,1,58
6296164,20507987,Entire home/apt,Arroios,24,4.5,3,1,64
6296730,3953109,Entire home/apt,Arroios,17,4.5,6,2,96
6296963,32743314,Entire home/apt,Santa Maria Maior,9,4.5,4,1,123
6298021,15803788,Private room,MisericÌ_rdia,112,4.5,2,1,28
6300743,32765559,Entire home/apt,Santa Maria Maior,37,4.5,4,1,57
6300801,32765860,Entire home/apt,Estrela,88,5,5,2,79
6309471,32821773,Entire home/apt,SÌ£o Vicente,65,4.5,2,0,69
6310484,32827498,Entire home/apt,BelÌ©m,19,4.5,4,2,75
6310891,32829522,Entire home/apt,Campo de Ourique,32,5,3,2,58
6310982,32743314,Entire home/apt,Santa Maria Maior,7,4.5,3,0,112
6311347,32743314,Entire home/apt,Santa Maria Maior,12,5,2,0,107
6312210,32837081,Entire home/apt,Estrela,38,5,2,1,115
6312909,20507987,Entire home/apt,MisericÌ_rdia,15,4.5,4,2,80
6312941,20507987,Entire home/apt,MisericÌ_rdia,31,4.5,4,2,76
6313597,28870893,Entire home/apt,SÌ£o Vicente,8,4.5,6,3,104
6315156,32184037,Private room,MisericÌ_rdia,90,5,2,1,40
6316478,32743314,Entire home/apt,Santa Maria Maior,2,0,4,1,137
6316675,32743314,Entire home/apt,Santa Maria Maior,2,0,3,1,127
6316700,32864884,Entire home/apt,Arroios,44,5,8,4,76
6316727,4562869,Entire home/apt,SÌ£o Vicente,39,5,4,1,69
6316747,32865630,Entire home/apt,Avenidas Novas,1,0,10,6,150
6317034,15580486,Entire home/apt,MisericÌ_rdia,107,5,5,3,67
6321443,32894220,Entire home/apt,Arroios,61,5,8,3,144
6321838,625176,Private room,MisericÌ_rdia,163,4.5,2,1,35
6323105,17638903,Private room,Arroios,10,4,2,1,40
6323341,17638903,Private room,Arroios,17,4.5,1,1,31
6323972,23663767,Private room,Arroios,8,4.5,1,1,40
6323976,32908572,Entire home/apt,SÌ£o Vicente,25,4.5,3,1,69
6324049,23663767,Private room,Arroios,4,4.5,1,1,40
6327020,32184037,Private room,MisericÌ_rdia,60,5,2,1,50
6330434,32951350,Entire home/apt,AlcÌ¢ntara,64,4,4,2,40
6332745,32966468,Entire home/apt,Arroios,65,4.5,3,1,64
6335846,4189583,Entire home/apt,Santa Maria Maior,102,4.5,4,1,103
6335910,28626599,Entire home/apt,Estrela,5,4.5,2,2,93
6336437,19407543,Entire home/apt,Santo AntÌ_nio,51,4.5,4,2,69
6336517,14081936,Entire home/apt,SÌ£o Vicente,114,5,5,1,78
6340957,17883136,Entire home/apt,Arroios,2,0,4,1,80
6341179,33023239,Entire home/apt,MisericÌ_rdia,65,4.5,2,1,46
6342114,2372087,Entire home/apt,MisericÌ_rdia,26,4.5,6,2,173
6342778,29359245,Entire home/apt,Santo AntÌ_nio,6,5,4,1,87
6343359,24627664,Entire home/apt,Santa Maria Maior,65,4.5,2,1,40
6347028,6693422,Entire home/apt,Arroios,12,4.5,3,1,67
6347423,33062645,Entire home/apt,MisericÌ_rdia,105,4.5,4,2,64
6347888,33065743,Entire home/apt,Santa Maria Maior,66,4.5,4,2,75
6352767,21980829,Entire home/apt,MisericÌ_rdia,168,5,6,2,93
6353813,10614112,Entire home/apt,Arroios,12,5,5,2,104
6354140,31546132,Private room,Arroios,104,4.5,2,1,27
6359005,546839,Entire home/apt,Arroios,57,4.5,2,0,46
6360109,29676067,Shared room,MisericÌ_rdia,25,4.5,9,1,20
6360166,21016611,Entire home/apt,MisericÌ_rdia,48,4.5,4,2,69
6362293,33147435,Private room,Avenidas Novas,2,0,2,1,40
6362430,32919815,Entire home/apt,Santo AntÌ_nio,83,5,6,3,129
6362511,33148700,Entire home/apt,Penha de FranÌ¤a,134,4.5,8,3,78
6362582,22291703,Entire home/apt,Santo AntÌ_nio,123,4.5,8,4,58
6362879,30143416,Entire home/apt,Santa Maria Maior,102,4.5,2,1,46
6368398,3250665,Entire home/apt,MisericÌ_rdia,52,4.5,9,3,66
6375112,8810620,Entire home/apt,Santa Maria Maior,53,4.5,4,0,46
6376809,5471155,Entire home/apt,Santa Maria Maior,5,4,4,1,35
6379013,33252155,Entire home/apt,MisericÌ_rdia,122,4.5,4,0,75
6381015,2169711,Entire home/apt,Santa Maria Maior,28,5,6,3,171
6383771,876985,Entire home/apt,Campo de Ourique,5,4,3,2,69
6384649,15925834,Private room,Avenidas Novas,0,0,2,1,64
6384813,31663982,Private room,Estrela,0,0,2,1,58
6385463,32184037,Private room,MisericÌ_rdia,69,5,2,1,44
6385972,32184037,Private room,MisericÌ_rdia,84,5,2,1,35
6386440,10121011,Entire home/apt,Santa Maria Maior,123,5,4,1,64
6388281,33301122,Entire home/apt,SÌ£o Domingos de Benfica,59,4.5,4,1,40
6390219,6599999,Private room,Arroios,58,5,2,1,49
6395500,6599999,Private room,Arroios,52,5,2,1,45
6396529,3953109,Entire home/apt,Santa Maria Maior,6,4,4,1,55
6402333,29509561,Entire home/apt,Santo AntÌ_nio,12,4.5,5,3,109
6402721,33379838,Entire home/apt,Santa Maria Maior,90,5,6,2,64
6406218,32743314,Entire home/apt,Santa Maria Maior,11,4.5,2,0,112
6408086,33421535,Private room,Arroios,43,4.5,2,1,40
6408578,33201646,Entire home/apt,MisericÌ_rdia,86,5,4,3,75
6409899,6259775,Entire home/apt,Santa Maria Maior,22,4.5,2,1,87
6411290,33435220,Entire home/apt,Santa Maria Maior,124,4.5,4,2,73
6412036,1848304,Entire home/apt,MisericÌ_rdia,96,4.5,7,3,75
6413081,33435778,Entire home/apt,MisericÌ_rdia,101,4.5,5,2,75
6415984,6392918,Entire home/apt,MisericÌ_rdia,43,4.5,6,2,127
6417949,22753783,Entire home/apt,Santa Maria Maior,54,4,3,1,41
6420260,8911887,Entire home/apt,MisericÌ_rdia,24,4.5,4,2,90
6420432,8911887,Entire home/apt,MisericÌ_rdia,13,4.5,4,1,90
6421988,23425485,Entire home/apt,MisericÌ_rdia,131,4.5,3,1,65
6422064,33503517,Entire home/apt,Santa Maria Maior,73,4.5,3,0,58
6424783,391315,Entire home/apt,Parque das NaÌ¤Ìµes,11,5,4,2,92
6425268,32955458,Private room,Santo AntÌ_nio,35,5,2,1,29
6429072,17924663,Entire home/apt,Avenidas Novas,177,5,2,1,114
6434503,26219275,Entire home/apt,Santa Maria Maior,10,4,6,2,91
6435120,6092464,Entire home/apt,Campo de Ourique,2,0,5,3,202
6436526,5473143,Entire home/apt,Penha de FranÌ¤a,112,5,4,2,75
6442880,184400,Entire home/apt,Estrela,7,4.5,6,3,138
6445683,4200619,Entire home/apt,Arroios,44,5,6,3,127
6446059,12073828,Entire home/apt,Ajuda,16,4.5,6,2,74
6448891,31820218,Entire home/apt,MisericÌ_rdia,62,4.5,2,1,40
6449646,32791739,Private room,Estrela,27,4.5,2,1,87
6449932,33677212,Entire home/apt,Campo de Ourique,10,5,3,2,73
6450905,32743314,Entire home/apt,Santa Maria Maior,2,0,4,1,123
6450918,32743314,Entire home/apt,Santa Maria Maior,14,4.5,3,0,112
6450927,32743314,Entire home/apt,Santa Maria Maior,31,4.5,2,0,107
6451292,33686238,Entire home/apt,MisericÌ_rdia,39,4.5,2,1,64
6454266,33707010,Private room,Beato,0,0,2,1,46
6456105,2461137,Private room,Santo AntÌ_nio,0,0,2,1,35
6459639,3539350,Entire home/apt,MisericÌ_rdia,33,4.5,7,3,87
6459699,3953109,Entire home/apt,MisericÌ_rdia,7,4,4,2,88
6459863,31242549,Private room,Arroios,77,4.5,2,3,29
6462105,20947228,Entire home/apt,MisericÌ_rdia,39,5,6,2,77
6462460,33750074,Entire home/apt,Estrela,30,4.5,3,1,75
6462523,13845498,Entire home/apt,Santa Maria Maior,117,4.5,6,1,46
6465092,33766855,Entire home/apt,SÌ£o Vicente,71,4.5,4,2,59
6465126,22533467,Entire home/apt,Lumiar,6,4.5,10,5,231
6465741,5906232,Entire home/apt,Santa Maria Maior,92,4.5,4,2,58
6465894,3676955,Entire home/apt,Arroios,12,5,4,2,138
6470702,17638903,Private room,Arroios,12,4.5,1,1,36
6471574,17638903,Private room,Arroios,12,4,1,1,44
6471801,7435557,Entire home/apt,Santo AntÌ_nio,34,4,2,1,69
6472851,24354251,Entire home/apt,Santa Maria Maior,171,4.5,3,1,93
6473103,33816792,Entire home/apt,Avenidas Novas,82,5,14,6,231
6477026,29064494,Entire home/apt,Estrela,49,4.5,4,0,52
6479588,10014579,Entire home/apt,Santa Maria Maior,78,5,2,0,58
6480035,4511947,Entire home/apt,Santa Maria Maior,41,5,3,1,104
6480043,4511947,Entire home/apt,Santa Maria Maior,79,5,5,2,115
6483561,9416641,Entire home/apt,Estrela,90,5,4,2,104
6484834,1626484,Entire home/apt,AlcÌ¢ntara,1,0,2,1,93
6487376,31663982,Private room,Estrela,0,0,2,1,78
6487378,33903389,Entire home/apt,Santo AntÌ_nio,113,5,4,1,75
6487616,8528306,Entire home/apt,SÌ£o Vicente,95,4.5,4,1,58
6487696,7665008,Entire home/apt,Avenidas Novas,8,4,8,4,98
6487833,31663982,Private room,Estrela,9,4.5,2,1,46
6488169,31663982,Private room,Estrela,1,0,2,1,58
6488754,33910138,Private room,SÌ£o Vicente,21,4,1,1,22
6489743,17163789,Entire home/apt,MisericÌ_rdia,10,5,4,2,162
6490919,872205,Private room,Estrela,33,4.5,2,1,29
6491168,872205,Private room,Estrela,22,4.5,2,1,35
6491317,872205,Private room,Estrela,32,4.5,2,1,35
6491431,872205,Private room,Estrela,17,4.5,2,1,38
6491562,872205,Private room,Estrela,29,5,3,1,46
6492196,3995407,Entire home/apt,Penha de FranÌ¤a,87,4.5,4,2,46
6492860,2610763,Private room,Santo AntÌ_nio,40,5,2,1,35
6495822,6366662,Entire home/apt,Estrela,12,5,2,1,69
6496493,5680473,Entire home/apt,Santa Maria Maior,90,4.5,4,2,69
6497891,13100676,Entire home/apt,Santa Maria Maior,5,5,4,2,156
6498009,5173226,Entire home/apt,MisericÌ_rdia,45,4.5,4,1,52
6498964,5173226,Entire home/apt,MisericÌ_rdia,56,5,4,1,52
6499222,5173226,Entire home/apt,MisericÌ_rdia,38,4.5,6,2,64
6501843,32743314,Entire home/apt,Santa Maria Maior,5,4.5,4,1,123
6502268,25643822,Entire home/apt,Campo de Ourique,54,5,10,4,138
6504387,28676929,Entire home/apt,MisericÌ_rdia,24,4.5,6,2,44
6504616,33736661,Entire home/apt,Santa Maria Maior,14,4.5,4,0,79
6504677,33736661,Entire home/apt,Santa Maria Maior,44,4.5,4,0,74
6505147,34003997,Entire home/apt,MisericÌ_rdia,53,4.5,6,2,80
6506062,34008185,Entire home/apt,Santa Maria Maior,32,4.5,4,2,84
6510185,6604033,Entire home/apt,Estrela,48,4.5,5,2,58
6512808,6630054,Entire home/apt,MisericÌ_rdia,116,5,2,0,71
6512932,15617937,Entire home/apt,Santa Maria Maior,72,4,4,1,58
6513216,6630054,Entire home/apt,MisericÌ_rdia,114,5,2,0,75
6514065,34059404,Entire home/apt,Santa Maria Maior,150,5,4,1,48
6514443,17777000,Entire home/apt,Santa Maria Maior,102,5,4,2,115
6519048,872205,Entire home/apt,Estrela,46,4.5,13,6,253
6519368,34093696,Entire home/apt,MisericÌ_rdia,73,4.5,6,2,69
6519819,2372087,Entire home/apt,Santa Maria Maior,5,4.5,8,2,115
6522279,34106567,Entire home/apt,Santa Maria Maior,113,5,3,1,69
6524823,4622074,Entire home/apt,Estrela,99,4.5,6,2,52
6529588,8950388,Entire home/apt,SÌ£o Vicente,69,4.5,4,1,33
6531070,4200619,Entire home/apt,Areeiro,52,5,6,3,127
6532157,34164238,Private room,Estrela,105,4.5,1,1,21
6532343,5579529,Entire home/apt,SÌ£o Vicente,4,4.5,6,2,79
6533028,34168800,Entire home/apt,Santo AntÌ_nio,0,0,6,3,138
6533784,21712933,Private room,MisericÌ_rdia,77,4.5,2,1,35
6533816,19610468,Private room,SÌ£o Vicente,178,5,2,1,40
6536229,18661137,Private room,AlcÌ¢ntara,11,4,2,1,52
6536882,8911887,Entire home/apt,Santo AntÌ_nio,2,0,6,2,90
6536960,9888021,Private room,Santo AntÌ_nio,18,4.5,1,1,29
6537112,12533423,Entire home/apt,Parque das NaÌ¤Ìµes,15,4.5,4,2,231
6538162,34193492,Entire home/apt,Santo AntÌ_nio,60,5,7,4,162
6538305,18661137,Private room,AlcÌ¢ntara,24,4.5,1,1,41
